frame_idx,time_s,track_id,class,cx,cy,speed_kmh,counted_event,is_moving
28,0.9333,7,car,1964,1114,58.109,0,1
28,0.9333,6,car,3080,813,132.762,0,1
28,0.9333,2,bus,2281,1097,72.283,0,1
28,0.9333,1,car,1624,2179,55.255,0,1
29,0.9667,41,car,3692,754,,0,1
29,0.9667,33,truck,3621,705,45.166,0,1
29,0.9667,27,motorbike,1965,785,68.456,0,1
29,0.9667,26,car,2931,540,99.208,0,1
29,0.9667,24,truck,2044,637,99.285,0,1
29,0.9667,23,motorbike,1580,767,,0,1
29,0.9667,20,car,1763,513,60.305,0,1
29,0.9667,19,motorbike,1459,872,9.877,0,1
29,0.9667,18,car,2395,479,89.346,0,1
29,0.9667,17,motorbike,1152,1335,8.549,0,1
29,0.9667,16,car,1977,540,52.164,0,1
29,0.9667,15,car,2234,522,107.738,0,1
29,0.9667,13,car,2356,592,95.325,0,1
29,0.9667,12,car,1884,556,50.49,0,1
29,0.9667,11,motorbike,1067,1476,0.203,0,1
29,0.9667,10,motorbike,1216,1818,43.384,0,1
29,0.9667,9,truck,1632,1215,58.796,0,1
29,0.9667,8,car,1921,695,47.512,0,1
29,0.9667,7,car,1965,1124,58.119,0,1
29,0.9667,6,car,3101,824,133.173,0,1
29,0.9667,2,bus,2284,1109,72.424,0,1
29,0.9667,1,car,1615,2186,55.26,0,1
30,1.0,41,car,3666,745,,0,1
30,1.0,33,truck,3606,700,53.054,0,1
30,1.0,27,motorbike,1964,789,68.429,0,1
30,1.0,26,car,2923,538,98.428,0,1
30,1.0,25,motorbike,1351,1046,,0,1
30,1.0,24,truck,2044,640,97.62,0,1
30,1.0,23,motorbike,1579,769,,0,1
30,1.0,20,car,1765,515,60.147,0,1
30,1.0,18,car,2399,481,89.544,0,1
30,1.0,17,motorbike,1153,1333,8.531,0,1
30,1.0,16,car,1977,541,52.018,0,1
30,1.0,15,car,2239,524,109.108,0,1
30,1.0,13,car,2363,596,96.172,0,1
30,1.0,12,car,1884,557,50.479,0,1
30,1.0,10,motorbike,1208,1840,43.325,0,1
30,1.0,9,truck,1630,1227,58.89,0,1
30,1.0,8,car,1921,698,47.515,0,1
30,1.0,7,car,1967,1134,58.146,0,1
30,1.0,6,car,3124,833,133.305,0,1
30,1.0,2,bus,2291,1122,72.557,0,1
30,1.0,1,car,1608,2190,55.25,0,1
31,1.0333,34,motorbike,2719,1202,109.088,0,1
31,1.0333,33,truck,3588,693,60.372,0,1
31,1.0333,27,motorbike,1964,793,68.38,0,1
31,1.0333,26,car,2915,536,97.839,0,1
31,1.0333,25,motorbike,1352,1048,,0,1
31,1.0333,24,truck,2045,643,95.03,0,1
31,1.0333,23,motorbike,1579,770,,0,1
31,1.0333,20,car,1765,515,59.965,0,1
31,1.0333,18,car,2403,482,89.666,0,1
31,1.0333,17,motorbike,1154,1332,8.489,0,1
31,1.0333,16,car,1977,543,51.894,0,1
31,1.0333,15,car,2243,526,109.263,0,1
31,1.0333,13,car,2367,599,96.893,0,1
31,1.0333,12,car,1885,558,50.47,0,1
31,1.0333,10,motorbike,1198,1865,43.43,0,1
31,1.0333,9,truck,1627,1239,58.971,0,1
31,1.0333,8,car,1920,701,47.58,0,1
31,1.0333,7,car,1968,1144,58.169,0,1
31,1.0333,6,car,3151,845,133.852,0,1
31,1.0333,2,bus,2295,1135,72.759,0,1
31,1.0333,1,car,1601,2194,55.242,0,1
32,1.0667,34,motorbike,2736,1224,109.055,0,1
32,1.0667,27,motorbike,1964,797,67.925,0,1
32,1.0667,26,car,2909,534,97.345,0,1
32,1.0667,25,motorbike,1352,1048,,0,1
32,1.0667,23,motorbike,1578,771,,0,1
32,1.0667,20,car,1765,516,59.768,0,1
32,1.0667,18,car,2407,484,89.769,0,1
32,1.0667,17,motorbike,1152,1333,8.426,0,1
32,1.0667,16,car,1979,543,51.692,0,1
32,1.0667,15,car,2250,527,109.207,0,1
32,1.0667,13,car,2373,601,96.607,0,1
32,1.0667,12,car,1886,559,50.424,0,1
32,1.0667,10,motorbike,1188,1888,43.364,0,1
32,1.0667,9,truck,1624,1252,59.039,0,1
32,1.0667,8,car,1922,703,47.573,0,1
32,1.0667,7,car,1970,1156,58.189,0,1
32,1.0667,6,car,3173,856,134.317,0,1
32,1.0667,2,bus,2302,1148,72.993,0,1
32,1.0667,1,car,1593,2197,55.235,0,1
33,1.1,39,truck,2050,650,,0,1
33,1.1,34,motorbike,2751,1248,109.089,0,1
33,1.1,27,motorbike,1965,802,67.951,0,1
33,1.1,26,car,2903,533,96.918,0,1
33,1.1,20,car,1765,517,59.6,0,1
33,1.1,18,car,2411,486,89.904,0,1
33,1.1,17,motorbike,1153,1333,8.368,0,1
33,1.1,16,car,1979,545,51.521,0,1
33,1.1,15,car,2256,530,109.347,0,1
33,1.1,13,car,2379,604,96.364,0,1
33,1.1,12,car,1887,561,50.423,0,1
33,1.1,10,motorbike,1179,1914,43.308,0,1
33,1.1,9,truck,1621,1264,59.097,0,1
33,1.1,8,car,1921,706,47.567,0,1
33,1.1,7,car,1970,1166,58.168,0,1
33,1.1,6,car,3199,868,134.712,0,1
33,1.1,2,bus,2307,1161,73.191,0,1
33,1.1,1,car,1584,2199,55.229,0,1
34,1.1333,42,motorbike,1245,1207,,0,1
34,1.1333,39,truck,2051,652,,0,1
34,1.1333,34,motorbike,2772,1272,109.158,0,1
34,1.1333,27,motorbike,1965,806,67.562,0,1
34,1.1333,26,car,2895,530,96.563,0,1
34,1.1333,20,car,1765,518,59.457,0,1
34,1.1333,18,car,2412,488,90.086,0,1
34,1.1333,17,motorbike,1153,1332,8.319,0,1
34,1.1333,16,car,1980,547,51.471,0,1
34,1.1333,15,car,2260,531,109.466,0,1
34,1.1333,13,car,2385,608,97.084,0,1
34,1.1333,12,car,1887,562,50.422,0,1
34,1.1333,10,motorbike,1169,1938,43.261,0,1
34,1.1333,9,truck,1616,1278,59.17,0,1
34,1.1333,8,car,1923,709,47.624,0,1
34,1.1333,7,car,1971,1176,58.15,0,1
34,1.1333,6,car,3227,882,135.675,0,1
34,1.1333,2,bus,2314,1175,73.534,0,1
34,1.1333,1,car,1581,2199,55.224,0,1
35,1.1667,39,truck,2053,654,,0,1
35,1.1667,34,motorbike,2800,1296,109.258,0,1
35,1.1667,27,motorbike,1966,809,66.818,0,1
35,1.1667,26,car,2889,529,96.253,0,1
35,1.1667,23,motorbike,1575,777,,0,1
35,1.1667,20,car,1765,519,59.276,0,1
35,1.1667,18,car,2417,489,90.241,0,1
35,1.1667,17,motorbike,1153,1332,8.277,0,1
35,1.1667,16,car,1981,548,51.429,0,1
35,1.1667,15,car,2264,534,110.577,0,1
35,1.1667,13,car,2391,613,97.857,0,1
35,1.1667,12,car,1888,564,50.421,0,1
35,1.1667,10,motorbike,1160,1963,43.22,0,1
35,1.1667,9,truck,1608,1290,59.231,0,1
35,1.1667,8,car,1924,711,47.673,0,1
35,1.1667,7,car,1972,1188,58.173,0,1
35,1.1667,6,car,3255,894,136.493,0,1
35,1.1667,2,bus,2319,1190,73.874,0,1
35,1.1667,1,car,1586,2199,55.219,0,1
36,1.2,39,truck,2055,657,,0,1
36,1.2,34,motorbike,2829,1324,109.359,0,1
36,1.2,27,motorbike,1966,817,66.598,0,1
36,1.2,26,car,2882,527,96.006,0,1
36,1.2,23,motorbike,1575,778,,0,1
36,1.2,20,car,1764,519,59.122,0,1
36,1.2,17,motorbike,1153,1330,8.246,0,1
36,1.2,16,car,1981,549,51.393,0,1
36,1.2,15,car,2271,536,111.521,0,1
36,1.2,13,car,2398,616,98.353,0,1
36,1.2,12,car,1888,567,50.421,0,1
36,1.2,10,motorbike,1146,1990,43.185,0,1
36,1.2,9,truck,1609,1304,59.284,0,1
36,1.2,8,car,1925,713,47.652,0,1
36,1.2,7,car,1973,1199,58.192,0,1
36,1.2,6,car,3285,908,137.228,0,1
36,1.2,2,bus,2326,1204,74.114,0,1
36,1.2,1,car,1586,2201,55.216,0,1
37,1.2333,39,truck,2056,659,,0,1
37,1.2333,34,motorbike,2845,1353,109.428,0,1
37,1.2333,27,motorbike,1964,823,66.823,0,1
37,1.2333,26,car,2875,525,95.795,0,1
37,1.2333,20,car,1764,520,58.89,0,1
37,1.2333,17,motorbike,1154,1331,8.215,0,1
37,1.2333,16,car,1982,550,51.362,0,1
37,1.2333,15,car,2275,539,112.323,0,1
37,1.2333,13,car,2403,619,98.775,0,1
37,1.2333,12,car,1889,569,50.42,0,1
37,1.2333,10,motorbike,1136,2018,43.156,0,1
37,1.2333,9,truck,1607,1318,59.328,0,1
37,1.2333,8,car,1925,716,47.634,0,1
37,1.2333,7,car,1975,1211,58.32,0,1
37,1.2333,6,car,3315,922,137.917,0,1
37,1.2333,2,bus,2334,1219,74.357,0,1
37,1.2333,1,car,1585,2201,55.1,0,1
38,1.2667,46,motorbike,2063,790,,0,1
38,1.2667,39,truck,2057,661,,0,1
38,1.2667,34,motorbike,2868,1381,109.447,0,1
38,1.2667,27,motorbike,1964,827,66.603,0,1
38,1.2667,26,car,2870,523,95.616,0,1
38,1.2667,20,car,1765,521,58.505,0,1
38,1.2667,18,car,2433,492,95.496,0,1
38,1.2667,17,motorbike,1155,1332,8.077,0,1
38,1.2667,16,car,1983,551,51.24,0,1
38,1.2667,15,car,2281,539,111.996,0,1
38,1.2667,13,car,2410,622,99.133,0,1
38,1.2667,12,car,1890,571,50.656,0,1
38,1.2667,10,motorbike,1126,2044,43.131,0,1
38,1.2667,9,truck,1600,1334,59.366,0,1
38,1.2667,8,car,1924,719,47.681,0,1
38,1.2667,7,car,1976,1224,58.557,0,1
38,1.2667,6,car,3346,938,138.573,0,1
38,1.2667,2,bus,2342,1235,74.574,0,1
38,1.2667,1,car,1583,2201,55.002,0,1
39,1.3,46,motorbike,2065,796,,0,1
39,1.3,39,truck,2059,664,,0,1
39,1.3,34,motorbike,2895,1411,109.422,0,1
39,1.3,29,car,1684,447,,0,1
39,1.3,27,motorbike,1965,831,66.003,0,1
39,1.3,20,car,1765,522,58.177,0,1
39,1.3,18,car,2436,494,99.962,0,1
39,1.3,17,motorbike,1154,1331,7.96,0,1
39,1.3,16,car,1984,553,51.137,0,1
39,1.3,15,car,2287,542,112.727,0,1
39,1.3,13,car,2416,626,99.599,0,1
39,1.3,12,car,1890,574,54.881,0,1
39,1.3,10,motorbike,1114,2072,43.11,0,1
39,1.3,9,truck,1592,1349,59.398,0,1
39,1.3,8,car,1926,722,48.123,0,1
39,1.3,7,car,1978,1236,58.631,0,1
39,1.3,6,car,3381,953,139.263,0,1
39,1.3,2,bus,2347,1252,74.767,0,1
39,1.3,1,car,1581,2202,54.918,0,1
40,1.3333,47,motorbike,1845,788,,0,1
40,1.3333,42,motorbike,1243,1210,,0,1
40,1.3333,39,truck,2059,667,,0,1
40,1.3333,29,car,1683,448,,0,1
40,1.3333,27,motorbike,1965,835,65.461,0,1
40,1.3333,20,car,1765,522,57.842,0,1
40,1.3333,18,car,2439,495,103.648,0,1
40,1.3333,17,motorbike,1154,1331,7.527,0,1
40,1.3333,16,car,1985,554,51.001,0,1
40,1.3333,15,car,2291,544,112.339,0,1
40,1.3333,13,car,2424,629,99.994,0,1
40,1.3333,12,car,1890,575,54.211,0,1
40,1.3333,10,motorbike,1102,2105,43.217,0,1
40,1.3333,9,truck,1591,1362,59.402,0,1
40,1.3333,8,car,1927,725,49.345,0,1
40,1.3333,7,car,1979,1248,58.581,0,1
40,1.3333,6,car,3416,969,140.09,0,1
40,1.3333,2,bus,2354,1269,74.999,0,1
40,1.3333,1,car,1578,2203,53.5,0,1
41,1.3667,47,motorbike,1846,792,,0,1
41,1.3667,44,motorbike,1682,720,,0,1
41,1.3667,42,motorbike,1243,1208,,0,1
41,1.3667,41,car,3404,664,,0,1
41,1.3667,39,truck,2060,669,52.975,0,1
41,1.3667,29,car,1684,449,,0,1
41,1.3667,27,motorbike,1965,840,65.021,0,1
41,1.3667,20,car,1766,523,57.502,0,1
41,1.3667,18,car,2446,495,101.701,0,1
41,1.3667,17,motorbike,1154,1331,7.158,0,1
41,1.3667,16,car,1987,556,50.886,0,1
41,1.3667,15,car,2297,547,112.009,0,1
41,1.3667,13,car,2430,632,100.17,0,1
41,1.3667,12,car,1890,575,53.329,0,1
41,1.3667,10,motorbike,1089,2134,43.183,0,1
41,1.3667,9,truck,1593,1380,59.406,0,1
41,1.3667,8,car,1927,728,50.298,0,1
41,1.3667,7,car,1982,1262,58.539,0,1
41,1.3667,6,car,3453,986,140.794,0,1
41,1.3667,2,bus,2362,1285,75.129,0,1
41,1.3667,1,car,1576,2202,48.591,0,1
42,1.4,47,motorbike,1847,796,,0,1
42,1.4,44,motorbike,1682,722,,0,1
42,1.4,39,truck,2061,673,54.285,0,1
42,1.4,29,car,1683,449,,0,1
42,1.4,27,motorbike,1966,847,64.653,0,1
42,1.4,20,car,1766,524,57.158,0,1
42,1.4,18,car,2451,497,100.046,0,1
42,1.4,17,motorbike,1155,1331,6.844,0,1
42,1.4,16,car,1987,556,50.75,0,1
42,1.4,15,car,2303,549,111.729,0,1
42,1.4,13,car,2437,635,99.866,0,1
42,1.4,12,car,1891,578,52.58,0,1
42,1.4,10,motorbike,1078,2161,43.056,0,1
42,1.4,9,truck,1590,1396,59.355,0,1
42,1.4,8,car,1928,731,51.109,0,1
42,1.4,7,car,1983,1277,58.503,0,1
42,1.4,6,car,3490,1005,141.391,1,1
42,1.4,2,bus,2370,1305,75.306,0,1
42,1.4,1,car,1572,2202,42.688,0,1
43,1.4333,47,motorbike,1847,799,,0,1
43,1.4333,44,motorbike,1681,723,,0,1
43,1.4333,39,truck,2063,676,56.708,0,1
43,1.4333,29,car,1681,449,,0,1
43,1.4333,27,motorbike,1965,852,64.334,0,1
43,1.4333,20,car,1766,525,56.81,0,1
43,1.4333,18,car,2455,500,103.719,0,1
43,1.4333,17,motorbike,1154,1331,6.578,0,1
43,1.4333,16,car,1987,557,50.444,0,1
43,1.4333,15,car,2310,552,111.491,0,1
43,1.4333,13,car,2444,638,99.608,0,1
43,1.4333,12,car,1891,579,51.874,0,1
43,1.4333,10,motorbike,1067,2171,42.921,0,1
43,1.4333,9,truck,1578,1413,59.309,0,1
43,1.4333,8,car,1928,735,51.797,0,1
43,1.4333,7,car,1986,1291,58.473,0,1
43,1.4333,6,car,3530,1023,141.899,0,1
43,1.4333,2,bus,2380,1325,75.457,0,1
44,1.4667,48,car,2663,474,,0,1
44,1.4667,47,motorbike,1847,802,,0,1
44,1.4667,44,motorbike,1682,725,,0,1
44,1.4667,42,motorbike,1241,1210,,0,1
44,1.4667,39,truck,2066,679,58.797,0,1
44,1.4667,29,car,1681,449,5.258,0,1
44,1.4667,27,motorbike,1965,857,64.037,0,1
44,1.4667,20,car,1767,527,56.514,0,1
44,1.4667,18,car,2460,503,106.952,0,1
44,1.4667,17,motorbike,1154,1332,6.346,0,1
44,1.4667,16,car,1988,559,50.184,0,1
44,1.4667,15,car,2315,555,112.298,0,1
44,1.4667,13,car,2451,643,99.841,0,1
44,1.4667,12,car,1891,582,51.274,0,1
44,1.4667,10,motorbike,1055,2179,42.805,0,1
44,1.4667,9,truck,1568,1429,59.174,0,1
44,1.4667,8,car,1928,738,52.383,0,1
44,1.4667,7,car,1987,1304,58.447,0,1
44,1.4667,6,car,3572,1044,142.331,0,1
44,1.4667,2,bus,2387,1343,75.518,0,1
45,1.5,47,motorbike,1848,808,,0,1
45,1.5,44,motorbike,1682,728,,0,1
45,1.5,42,motorbike,1242,1207,,0,1
45,1.5,29,car,1679,450,11.118,0,1
45,1.5,27,motorbike,1965,862,63.757,0,1
45,1.5,26,car,2829,514,95.464,0,1
45,1.5,20,car,1766,527,56.222,0,1
45,1.5,18,car,2464,505,109.589,0,1
45,1.5,17,motorbike,1155,1330,6.154,0,1
45,1.5,16,car,1989,560,49.919,0,1
45,1.5,15,car,2321,557,111.974,0,1
45,1.5,13,car,2458,647,100.2,0,1
45,1.5,12,car,1892,582,50.764,0,1
45,1.5,10,motorbike,1038,2187,42.708,0,1
45,1.5,9,truck,1573,1446,59.059,0,1
45,1.5,8,car,1930,740,52.88,0,1
45,1.5,7,car,1988,1320,58.537,0,1
45,1.5,6,car,3616,1064,142.706,0,1
45,1.5,2,bus,2392,1363,75.57,0,1
46,1.5333,47,motorbike,1848,815,,0,1
46,1.5333,44,motorbike,1682,731,,0,1
46,1.5333,29,car,1679,450,10.239,0,1
46,1.5333,27,motorbike,1966,866,63.301,0,1
46,1.5333,26,car,2824,512,95.426,0,1
46,1.5333,20,car,1767,528,55.907,0,1
46,1.5333,18,car,2470,508,111.942,0,1
46,1.5333,17,motorbike,1155,1331,5.991,0,1
46,1.5333,16,car,1991,561,49.6,0,1
46,1.5333,15,car,2327,560,112.708,0,1
46,1.5333,13,car,2467,652,100.506,0,1
46,1.5333,12,car,1893,585,50.399,0,1
46,1.5333,10,motorbike,1025,2187,42.546,0,1
46,1.5333,9,truck,1570,1464,58.991,0,1
46,1.5333,8,car,1930,743,53.303,0,1
46,1.5333,7,car,1988,1335,58.583,0,1
46,1.5333,6,car,3653,1086,143.024,0,1
46,1.5333,2,bus,2396,1385,75.681,0,1
47,1.5667,48,car,2654,472,,0,1
47,1.5667,47,motorbike,1847,820,,0,1
47,1.5667,46,motorbike,2081,840,,0,1
47,1.5667,44,motorbike,1680,735,,0,1
47,1.5667,41,car,3283,660,,0,1
47,1.5667,33,truck,3365,642,66.823,0,1
47,1.5667,29,car,1678,451,15.351,0,1
47,1.5667,27,motorbike,1967,872,63.132,0,1
47,1.5667,26,car,2819,510,95.393,0,1
47,1.5667,20,car,1767,530,55.639,0,1
47,1.5667,18,car,2475,509,113.941,0,1
47,1.5667,17,motorbike,1155,1332,5.847,0,1
47,1.5667,16,car,1992,563,49.329,0,1
47,1.5667,15,car,2334,562,113.333,0,1
47,1.5667,13,car,2474,654,100.604,0,1
47,1.5667,12,car,1893,587,53.406,0,1
47,1.5667,10,motorbike,1011,2191,42.391,0,1
47,1.5667,9,truck,1565,1481,58.904,0,1
47,1.5667,8,car,1930,745,53.347,0,1
47,1.5667,7,car,1989,1350,58.54,0,1
47,1.5667,6,car,3678,1108,143.295,0,1
47,1.5667,2,bus,2411,1407,75.776,0,1
48,1.6,47,motorbike,1847,824,,0,1
48,1.6,46,motorbike,2083,847,,0,1
48,1.6,44,motorbike,1680,738,,0,1
48,1.6,41,car,3270,656,,0,1
48,1.6,39,truck,2071,691,60.603,0,1
48,1.6,29,car,1677,450,25.557,0,1
48,1.6,27,motorbike,1967,880,63.015,0,1
48,1.6,26,car,2812,508,95.365,0,1
48,1.6,20,car,1768,531,55.376,0,1
48,1.6,18,car,2479,512,115.843,0,1
48,1.6,17,motorbike,1155,1332,5.715,0,1
48,1.6,16,car,1992,565,49.098,0,1
48,1.6,15,car,2342,565,114.096,0,1
48,1.6,13,car,2482,660,100.849,0,1
48,1.6,12,car,1893,588,52.576,0,1
48,1.6,10,motorbike,997,2189,42.177,0,1
48,1.6,9,truck,1559,1502,58.859,0,1
48,1.6,8,car,1930,747,53.231,0,1
48,1.6,7,car,1991,1365,58.479,0,1
48,1.6,6,car,3701,1131,143.525,0,1
48,1.6,2,bus,2423,1431,75.891,0,1
49,1.6333,47,motorbike,1847,827,59.971,0,1
49,1.6333,46,motorbike,2085,854,,0,1
49,1.6333,44,motorbike,1678,740,,0,1
49,1.6333,39,truck,2075,694,62.108,0,1
49,1.6333,29,car,1678,450,28.372,0,1
49,1.6333,27,motorbike,1967,886,62.942,0,1
49,1.6333,20,car,1768,532,55.135,0,1
49,1.6333,18,car,2485,515,118.657,0,1
49,1.6333,17,motorbike,1155,1332,5.516,0,1
49,1.6333,16,car,1993,567,48.902,0,1
49,1.6333,15,car,2348,567,114.512,0,1
49,1.6333,13,car,2490,665,101.057,0,1
49,1.6333,12,car,1894,590,55.256,0,1
49,1.6333,10,motorbike,983,2185,41.995,0,1
49,1.6333,9,truck,1556,1521,58.792,0,1
49,1.6333,8,car,1931,751,53.285,0,1
49,1.6333,7,car,1993,1382,58.534,0,1
49,1.6333,6,car,3723,1155,143.713,0,1
49,1.6333,2,bus,2423,1453,75.989,0,1
50,1.6667,47,motorbike,1847,831,59.482,0,1
50,1.6667,46,motorbike,2087,860,,0,1
50,1.6667,44,motorbike,1677,741,40.114,0,1
50,1.6667,39,truck,2076,695,63.358,0,1
50,1.6667,33,truck,3329,635,72.537,0,1
50,1.6667,29,car,1676,451,36.521,0,1
50,1.6667,27,motorbike,1968,892,62.88,0,1
50,1.6667,20,car,1767,533,54.878,0,1
50,1.6667,18,car,2489,517,121.048,0,1
50,1.6667,17,motorbike,1155,1332,5.346,0,1
50,1.6667,16,car,1993,568,48.699,0,1
50,1.6667,15,car,2354,570,114.866,0,1
50,1.6667,13,car,2498,669,101.234,0,1
50,1.6667,12,car,1894,591,57.534,0,1
50,1.6667,9,truck,1540,1543,58.656,0,1
50,1.6667,8,car,1931,754,53.331,0,1
50,1.6667,7,car,1994,1400,58.611,0,1
50,1.6667,6,car,3745,1162,143.845,0,1
50,1.6667,2,bus,2441,1480,76.072,0,1
51,1.7,47,motorbike,1847,833,58.577,0,1
51,1.7,46,motorbike,2089,866,,0,1
51,1.7,44,motorbike,1677,743,40.041,0,1
51,1.7,39,truck,2077,699,64.45,0,1
51,1.7,33,truck,3316,633,77.163,0,1
51,1.7,27,motorbike,1967,899,62.827,0,1
51,1.7,20,car,1767,534,54.607,0,1
51,1.7,18,car,2495,518,123.081,0,1
51,1.7,16,car,1995,569,48.526,0,1
51,1.7,15,car,2361,573,115.399,0,1
51,1.7,13,car,2507,673,101.384,0,1
51,1.7,12,car,1895,592,56.085,0,1
51,1.7,9,truck,1530,1566,58.619,0,1
51,1.7,8,car,1934,757,53.424,0,1
51,1.7,7,car,1995,1417,58.645,0,1
51,1.7,6,car,3769,1170,143.744,0,1
51,1.7,2,bus,2455,1507,76.186,0,1
52,1.7333,53,car,3655,579,,0,1
52,1.7333,47,motorbike,1849,838,58.297,0,1
52,1.7333,46,motorbike,2091,871,,0,1
52,1.7333,44,motorbike,1677,749,40.052,0,1
52,1.7333,39,truck,2079,701,65.348,0,1
52,1.7333,33,truck,3302,630,80.864,0,1
52,1.7333,27,motorbike,1970,906,62.794,0,1
52,1.7333,26,car,2793,504,95.341,0,1
52,1.7333,20,car,1767,535,54.327,0,1
52,1.7333,18,car,2499,519,124.809,0,1
52,1.7333,16,car,1995,571,48.379,0,1
52,1.7333,15,car,2367,576,115.769,0,1
52,1.7333,13,car,2515,679,101.511,0,1
52,1.7333,12,car,1894,594,57.577,0,1
52,1.7333,9,truck,1535,1588,58.617,0,1
52,1.7333,8,car,1934,761,53.766,0,1
52,1.7333,7,car,1997,1435,58.706,0,1
52,1.7333,2,bus,2466,1535,76.353,0,1
53,1.7667,53,car,3651,579,,0,1
53,1.7667,50,motorbike,3525,2171,,0,1
53,1.7667,47,motorbike,1849,845,58.548,0,1
53,1.7667,46,motorbike,2094,879,,0,1
53,1.7667,44,motorbike,1676,754,41.203,0,1
53,1.7667,39,truck,2081,705,66.142,0,1
53,1.7667,33,truck,3291,627,83.398,0,1
53,1.7667,27,motorbike,1970,912,62.754,0,1
53,1.7667,26,car,2787,500,95.321,0,1
53,1.7667,20,car,1767,536,54.014,0,1
53,1.7667,18,car,2506,522,126.278,0,1
53,1.7667,16,car,1996,572,47.924,0,1
53,1.7667,15,car,2374,578,115.934,0,1
53,1.7667,13,car,2524,684,101.62,0,1
53,1.7667,12,car,1895,595,58.846,0,1
53,1.7667,9,truck,1523,1641,58.616,0,1
53,1.7667,8,car,1933,765,54.056,0,1
53,1.7667,7,car,1999,1454,58.757,0,1
53,1.7667,2,bus,2464,1564,76.425,0,1
54,1.8,53,car,3651,579,,0,1
54,1.8,52,truck,1533,1445,,0,1
54,1.8,47,motorbike,1849,851,58.824,0,1
54,1.8,46,motorbike,2096,886,84.971,0,1
54,1.8,44,motorbike,1675,757,42.56,0,1
54,1.8,39,truck,2083,708,66.786,0,1
54,1.8,33,truck,3279,623,86.164,0,1
54,1.8,27,motorbike,1968,920,62.72,0,1
54,1.8,26,car,2781,500,95.304,0,1
54,1.8,20,car,1768,538,53.748,0,1
54,1.8,18,car,2514,523,127.527,0,1
54,1.8,16,car,1997,573,47.512,0,1
54,1.8,15,car,2382,581,116.075,0,1
54,1.8,13,car,2532,689,102.547,0,1
54,1.8,12,car,1895,597,59.924,0,1
54,1.8,9,truck,1506,1671,58.683,0,1
54,1.8,8,car,1934,769,54.388,0,1
54,1.8,7,car,2001,1475,58.929,0,1
54,1.8,2,bus,2487,1595,76.556,0,1
55,1.8333,53,car,3646,576,,0,1
55,1.8333,52,truck,1528,1457,,0,1
55,1.8333,47,motorbike,1850,855,58.996,0,1
55,1.8333,46,motorbike,2097,894,84.95,0,1
55,1.8333,44,motorbike,1675,757,42.953,0,1
55,1.8333,39,truck,2084,712,67.364,0,1
55,1.8333,33,truck,3270,620,87.903,0,1
55,1.8333,27,motorbike,1968,928,62.703,0,1
55,1.8333,20,car,1768,538,53.521,0,1
55,1.8333,18,car,2519,525,127.391,0,1
55,1.8333,16,car,1998,573,47.108,0,1
55,1.8333,15,car,2390,585,116.344,0,1
55,1.8333,13,car,2542,693,102.5,0,1
55,1.8333,12,car,1895,599,60.855,0,1
55,1.8333,9,truck,1503,1692,58.74,0,1
55,1.8333,8,car,1936,772,54.671,0,1
55,1.8333,7,car,2003,1495,59.146,0,1
55,1.8333,2,bus,2500,1627,76.667,0,1
56,1.8667,53,car,3643,578,,0,1
56,1.8667,52,truck,1522,1488,,0,1
56,1.8667,47,motorbike,1850,859,58.653,0,1
56,1.8667,46,motorbike,2101,901,84.913,0,1
56,1.8667,44,motorbike,1674,758,42.527,0,1
56,1.8667,39,truck,2087,715,67.825,0,1
56,1.8667,33,truck,3256,617,89.63,0,1
56,1.8667,27,motorbike,1968,934,62.677,0,1
56,1.8667,20,car,1769,539,53.302,0,1
56,1.8667,18,car,2524,528,127.275,0,1
56,1.8667,16,car,1999,576,46.818,0,1
56,1.8667,15,car,2396,588,116.572,0,1
56,1.8667,13,car,2552,697,102.3,0,1
56,1.8667,12,car,1897,601,61.646,0,1
56,1.8667,9,truck,1496,1712,58.72,0,1
56,1.8667,8,car,1935,775,54.911,0,1
56,1.8667,7,car,2003,1515,59.33,0,1
56,1.8667,2,bus,2507,1659,76.692,0,1
57,1.9,53,car,3640,577,,0,1
57,1.9,52,truck,1515,1511,,0,1
57,1.9,47,motorbike,1850,863,57.872,0,1
57,1.9,46,motorbike,2103,908,84.307,0,1
57,1.9,44,motorbike,1673,761,42.87,0,1
57,1.9,39,truck,2089,718,68.087,0,1
57,1.9,33,truck,3243,614,91.067,0,1
57,1.9,27,motorbike,1969,941,62.654,0,1
57,1.9,20,car,1769,540,53.016,0,1
57,1.9,18,car,2531,530,127.177,0,1
57,1.9,16,car,1997,577,46.519,0,1
57,1.9,15,car,2403,591,116.767,0,1
57,1.9,13,car,2562,702,102.29,0,1
57,1.9,12,car,1897,603,62.304,0,1
57,1.9,9,truck,1490,1734,58.673,0,1
57,1.9,8,car,1936,779,55.115,0,1
57,1.9,7,car,2006,1537,59.556,0,1
57,1.9,2,bus,2522,1694,76.783,0,1
58,1.9333,52,truck,1508,1532,,0,1
58,1.9333,47,motorbike,1851,866,57.118,0,1
58,1.9333,46,motorbike,2104,916,83.573,0,1
58,1.9333,44,motorbike,1673,762,42.457,0,1
58,1.9333,39,truck,2092,722,68.44,0,1
58,1.9333,33,truck,3234,612,92.259,0,1
58,1.9333,27,motorbike,1969,948,62.635,0,1
58,1.9333,20,car,1769,541,52.756,0,1
58,1.9333,18,car,2538,531,126.891,0,1
58,1.9333,16,car,1997,580,46.264,0,1
